MSRP,Engine HP,Engine Cylinders,city mpg,highway MPG
45560,303.0,6.0,17,25
53475,303.0,6.0,17,25
40755,303.0,6.0,16,23
41550,303.0,6.0,17,25
55970,303.0,6.0,16,23
34645,191.0,4.0,41,36
45555,231.0,4.0,22,33
35190,231.0,4.0,22,33
35190,188.0,4.0,41,39
37080,231.0,4.0,22,31
45555,188.0,4.0,41,39
47445,231.0,4.0,22,31
37080,231.0,4.0,22,31
45605,188.0,4.0,41,39
45605,231.0,4.0,22,33
47495,231.0,4.0,22,31
35190,188.0,4.0,41,39
35190,231.0,4.0,22,33
35010,239.0,4.0,41,38
36900,245.0,4.0,20,28
39510,239.0,4.0,41,38
39510,245.0,4.0,21,31
49560,245.0,4.0,20,28
35010,245.0,4.0,21,31
41400,245.0,4.0,20,28
47670,245.0,4.0,21,31
36760,239.0,4.0,41,38
36760,245.0,4.0,21,31
47670,239.0,4.0,41,38
38650,245.0,4.0,20,28
5650,342.0,8.0,12,16
79900,239.0,0.0,88,90
69900,239.0,0.0,94,97
104500,239.0,0.0,86,94
93400,239.0,0.0,88,90
69900,239.0,0.0,94,97
75000,239.0,0.0,101,102
85000,239.0,0.0,95,106
105000,239.0,0.0,89,98
80000,239.0,0.0,88,90
79500,239.0,0.0,102,105
66000,239.0,0.0,98,101
134500,239.0,0.0,92,105
74500,239.0,0.0,97,100
71000,239.0,0.0,101,107
75000,239.0,0.0,101,102
89500,239.0,0.0,101,107
112000,239.0,0.0,91,100
70000,239.0,0.0,88,90
2000,150.0,6.0,15,24
2000,150.0,6.0,16,24
2000,150.0,6.0,16,24
24250,201.0,6.0,16,23
27750,196.0,6.0,15,21
26140,185.0,6.0,17,24
33790,185.0,6.0,16,22
25815,185.0,6.0,17,24
30540,185.0,6.0,16,22
27590,185.0,6.0,17,24
24165,185.0,6.0,17,24
29740,185.0,6.0,17,24
23335,185.0,6.0,17,24
31035,185.0,6.0,16,22
25885,185.0,6.0,17,24
30235,185.0,6.0,17,24
30210,200.0,6.0,15,21
26040,185.0,6.0,16,23
24520,200.0,6.0,16,23
27890,200.0,6.0,16,23
30420,185.0,6.0,16,23
27700,200.0,6.0,15,21
22280,180.0,6.0,19,29
24690,200.0,6.0,18,28
28355,240.0,6.0,17,26
24930,242.0,6.0,18,26
20830,211.0,6.0,19,29
26330,303.0,8.0,16,26
20330,211.0,6.0,19,29
23430,242.0,6.0,18,26
27740,303.0,8.0,16,24
22625,211.0,6.0,19,29
21015,211.0,6.0,19,29
27607,197.0,6.0,15,20
27777,165.0,6.0,15,19
29627,197.0,6.0,14,17
22777,165.0,6.0,16,21
32887,197.0,6.0,14,17
31317,197.0,6.0,15,20
25087,165.0,6.0,15,19
25637,165.0,6.0,16,21
27777,165.0,6.0,15,19
25217,165.0,6.0,15,19
27607,197.0,6.0,15,20
22907,165.0,6.0,16,21
32887,197.0,6.0,14,17
29627,197.0,6.0,14,17
25637,165.0,6.0,16,21
31317,197.0,6.0,15,20
26199,197.0,6.0,15,19
25999,197.0,6.0,14,17
28199,197.0,6.0,14,17
23999,197.0,6.0,15,19
34999,215.0,6.0,13,18
35799,215.0,6.0,13,17
36159,215.0,6.0,13,17
229000,592.0,8.0,15,22
239400,616.0,8.0,15,22
28460,200.0,6.0,16,23
23490,200.0,6.0,16,23
28515,200.0,6.0,16,23
22115,200.0,6.0,16,23
22950,200.0,6.0,16,23
28515,200.0,6.0,16,23
22950,200.0,6.0,16,23
22115,200.0,6.0,16,23
25645,138.0,4.0,22,30
24645,138.0,4.0,23,29
25895,138.0,4.0,23,30
24895,138.0,4.0,23,29
26145,138.0,4.0,23,30
25145,138.0,4.0,23,29
2000,135.0,4.0,19,26
2078,200.0,4.0,18,25
2254,200.0,4.0,18,25
2000,135.0,4.0,19,26
2038,135.0,4.0,19,26
2462,200.0,4.0,18,25
298900,505.0,8.0,11,18
303700,505.0,8.0,11,18
303700,505.0,8.0,11,18
335600,530.0,8.0,11,18
44540,265.0,6.0,17,22
44540,265.0,6.0,17,22
41995,265.0,6.0,17,22
39000,260.0,6.0,21,28
38550,260.0,6.0,21,28
40600,260.0,6.0,21,28
36950,260.0,6.0,21,28
34220,260.0,6.0,21,28
29560,260.0,6.0,21,28
32620,260.0,6.0,21,28
31160,260.0,6.0,21,28
34400,260.0,6.0,21,28
39180,260.0,6.0,21,28
41730,250.0,4.0,26,30
32800,260.0,6.0,21,28
38730,260.0,6.0,21,28
29740,260.0,6.0,21,28
40780,260.0,6.0,21,28
31340,260.0,6.0,21,28
42180,250.0,4.0,28,31
37130,260.0,6.0,21,28
40130,250.0,4.0,28,31
43780,250.0,4.0,26,30
29740,260.0,6.0,21,28
31340,260.0,6.0,21,28
37130,260.0,6.0,21,28
38730,260.0,6.0,21,28
34400,260.0,6.0,21,28
32800,260.0,6.0,21,28
40780,260.0,6.0,21,28
39180,260.0,6.0,21,28
336400,632.0,12.0,8,13
369200,632.0,12.0,8,13
345400,632.0,12.0,9,14
378200,632.0,12.0,9,14
382400,631.0,12.0,8,13
354000,631.0,12.0,8,13
364000,631.0,12.0,9,14
392400,631.0,12.0,9,14
450000,670.0,12.0,9,14
3550,305.0,8.0,16,24
3206,305.0,8.0,16,24
3654,305.0,8.0,16,24
4059,305.0,8.0,16,24
4584,320.0,8.0,15,22
5193,320.0,8.0,15,22
41800,435.0,8.0,15,25
29300,300.0,6.0,17,28
34800,310.0,4.0,22,31
25300,310.0,4.0,22,31
46170,435.0,8.0,15,25
32300,435.0,8.0,15,25
23800,300.0,6.0,17,28
29300,310.0,4.0,22,31
36300,435.0,8.0,15,25
36395,435.0,8.0,15,25
32395,435.0,8.0,15,25
24145,300.0,6.0,17,28
35145,310.0,4.0,20,29
29645,310.0,4.0,22,31
41895,435.0,8.0,15,25
29645,300.0,6.0,17,28
25645,310.0,4.0,22,31
25645,310.0,4.0,21,30
24645,300.0,6.0,18,27
29645,310.0,4.0,21,30
42145,435.0,8.0,14,23
36645,435.0,8.0,15,25
35145,310.0,4.0,21,27
32645,435.0,8.0,15,25
2000,130.0,6.0,20,26
2000,88.0,4.0,24,32
2000,130.0,6.0,20,26
2000,88.0,4.0,25,34
2000,88.0,4.0,25,34
27505,158.0,4.0,21,28
30550,158.0,4.0,21,28
29265,158.0,4.0,21,28
26905,167.0,4.0,21,28
28665,167.0,4.0,21,28
25980,158.0,4.0,21,28
27550,167.0,4.0,21,28
23720,167.0,4.0,22,28
28650,158.0,4.0,21,28
29450,167.0,4.0,21,28
28650,158.0,4.0,21,28
27550,167.0,4.0,21,28
29265,158.0,4.0,21,28
23970,167.0,4.0,22,28
29450,167.0,4.0,21,28
30550,158.0,4.0,21,28
27505,158.0,4.0,21,28
26905,167.0,4.0,21,28
26230,158.0,4.0,21,28
32205,167.0,4.0,21,28
32655,158.0,4.0,21,28
28665,167.0,4.0,21,28
28600,155.0,4.0,27,34
26395,155.0,4.0,27,36
29330,155.0,4.0,27,36
31270,155.0,4.0,27,36
30065,155.0,4.0,27,34
24915,155.0,4.0,27,34
2000,164.0,6.0,18,24
2000,118.0,4.0,23,31
2000,164.0,6.0,18,24
2000,118.0,4.0,23,31
2000,164.0,6.0,18,24
2000,114.0,4.0,23,31
2000,155.0,6.0,15,20
2000,155.0,6.0,15,20
2000,160.0,6.0,16,21
2000,160.0,6.0,16,21
2000,160.0,6.0,14,19
2000,160.0,6.0,14,18
65055,365.0,6.0,15,20
67220,365.0,6.0,15,19
61480,365.0,6.0,16,22
63645,365.0,6.0,15,20
63195,380.0,6.0,16,22
76650,380.0,6.0,15,19
69135,380.0,6.0,15,19
65560,380.0,6.0,15,20
73645,380.0,6.0,15,20
74260,380.0,6.0,15,20
66770,380.0,6.0,15,20
71260,380.0,6.0,16,22
65560,380.0,6.0,15,20
71260,380.0,6.0,15,21
66770,380.0,6.0,15,20
63195,380.0,6.0,15,21
69135,380.0,6.0,15,19
76645,380.0,6.0,15,19
73650,380.0,6.0,15,20
74260,380.0,6.0,15,20
19450,215.0,4.0,19,27
13030,132.0,4.0,25,32
17085,150.0,4.0,25,32
15340,132.0,4.0,25,32
14315,132.0,4.0,22,29
17640,150.0,4.0,25,32
15800,132.0,4.0,25,32
20450,225.0,4.0,19,28
13490,132.0,4.0,25,32
16625,132.0,4.0,22,29
16110,132.0,4.0,25,32
13800,132.0,4.0,25,32
20700,220.0,4.0,19,28
2000,132.0,4.0,24,36
2000,150.0,4.0,24,36
2000,132.0,4.0,24,36
2000,150.0,4.0,24,36
2000,132.0,4.0,24,31
2044,132.0,4.0,24,31
12715,132.0,4.0,24,30
20990,150.0,5.0,20,29
20525,150.0,5.0,20,29
24315,150.0,5.0,20,28
17475,150.0,5.0,20,28
18550,150.0,5.0,20,29
23240,150.0,5.0,20,28
25740,150.0,5.0,20,28
25990,150.0,5.0,20,28
18290,150.0,5.0,20,28
26990,150.0,5.0,20,28
19390,150.0,5.0,20,29
18690,150.0,5.0,20,28
27390,150.0,5.0,20,28
20390,150.0,5.0,20,29
19790,150.0,5.0,20,29
26390,150.0,5.0,20,28
2000,214.0,6.0,16,24
2000,214.0,6.0,16,24
2000,214.0,6.0,16,24
2000,170.0,6.0,17,25
2000,225.0,6.0,15,24
2000,205.0,6.0,17,26
2000,225.0,6.0,17,26
2000,205.0,6.0,17,27
26220,210.0,6.0,15,21
24560,210.0,6.0,16,22
22240,210.0,6.0,16,22
23900,210.0,6.0,15,21
23250,210.0,6.0,15,21
25750,260.0,6.0,16,21
23235,210.0,6.0,16,22
26750,260.0,6.0,16,21
21590,210.0,6.0,16,22
27410,260.0,6.0,16,20
28410,260.0,6.0,16,20
24895,210.0,6.0,15,21
28995,260.0,6.0,16,21
27245,260.0,6.0,16,21
27995,260.0,6.0,16,21
23995,210.0,6.0,15,21
21590,210.0,6.0,16,22
26245,260.0,6.0,16,21
23235,210.0,6.0,16,22
22245,210.0,6.0,16,22
24985,210.0,6.0,15,21
23340,210.0,6.0,15,21
89000,290.0,6.0,16,22
89000,252.0,6.0,16,22
89000,290.0,6.0,16,22
89000,252.0,6.0,16,22
156000,573.0,6.0,21,22
21710,131.0,4.0,24,26
20720,131.0,4.0,24,26
21760,131.0,4.0,24,26
20870,131.0,4.0,24,26
22230,131.0,4.0,24,26
21330,131.0,4.0,24,26
35880,235.0,4.0,21,28
36580,235.0,4.0,22,28
37980,235.0,4.0,21,28
34480,235.0,4.0,22,28
34965,235.0,4.0,22,28
37065,235.0,4.0,22,28
36365,235.0,4.0,22,28
38465,235.0,4.0,22,27
38585,235.0,4.0,22,27
36485,235.0,4.0,22,28
37185,235.0,4.0,22,28
35085,235.0,4.0,22,28
39720,194.0,4.0,35,31
41310,194.0,4.0,33,30
41310,194.0,4.0,33,30
39720,194.0,4.0,35,31
39720,194.0,4.0,33,30
2000,140.0,4.0,21,28
2000,110.0,4.0,24,35
2000,110.0,4.0,24,35
2000,140.0,4.0,20,28
2000,140.0,4.0,20,28
2000,110.0,4.0,24,34
37775,248.0,6.0,19,28
35775,248.0,6.0,19,28
28975,248.0,6.0,19,28
37375,248.0,6.0,19,28
42030,248.0,6.0,19,28
44600,248.0,6.0,19,28
32275,248.0,6.0,19,28
37650,248.0,6.0,19,28
32550,248.0,6.0,19,28
36050,248.0,6.0,19,28
42305,248.0,6.0,19,28
44875,248.0,6.0,19,28
29400,248.0,6.0,19,28
38050,248.0,6.0,19,28
33500,248.0,6.0,19,28
2000,93.0,4.0,22,31
32150,199.0,4.0,35,39
25990,199.0,4.0,36,40
32195,199.0,4.0,35,39
25995,199.0,4.0,36,40
25995,192.0,4.0,39,46
30990,192.0,4.0,39,46
25995,199.0,4.0,36,40
27500,274.0,4.0,20,31
25500,192.0,4.0,23,34
21500,192.0,4.0,23,34
31995,199.0,4.0,35,39
35300,274.0,4.0,20,31
23950,192.0,4.0,23,34
25790,192.0,4.0,23,34
21840,192.0,4.0,23,34
27700,274.0,4.0,20,31
35500,274.0,4.0,20,31
24340,192.0,4.0,23,34
29940,245.0,4.0,22,32
24140,178.0,4.0,28,39
25140,185.0,4.0,24,35
22140,185.0,4.0,24,35
36040,245.0,4.0,22,32
30295,175.0,4.0,25,33
24895,175.0,4.0,25,33
25195,175.0,4.0,25,33
29995,175.0,4.0,25,33
32995,256.0,6.0,20,27
26995,175.0,4.0,25,33
27295,175.0,4.0,25,33
30695,175.0,4.0,25,33
33395,256.0,6.0,20,27
25295,175.0,4.0,25,33
27695,175.0,4.0,25,33
27395,175.0,4.0,25,33
24995,175.0,4.0,25,33
30395,175.0,4.0,25,33
35995,175.0,4.0,25,32
25645,175.0,4.0,25,32
34995,256.0,6.0,20,27
27695,175.0,4.0,25,32
38195,256.0,6.0,20,27
32390,175.0,4.0,25,32
22195,148.0,4.0,24,30
21295,168.0,4.0,23,28
22695,168.0,4.0,23,26
24995,168.0,4.0,23,26
22795,148.0,4.0,25,32
24195,148.0,4.0,24,30
19595,148.0,4.0,24,30
20795,148.0,4.0,25,32
23595,168.0,4.0,23,28
23995,168.0,4.0,23,28
22195,148.0,4.0,23,29
22695,168.0,4.0,22,27
25395,168.0,4.0,22,27
23895,168.0,4.0,22,27
22495,168.0,4.0,23,28
21295,168.0,4.0,23,28
20795,148.0,4.0,24,31
19595,148.0,4.0,23,29
27395,168.0,4.0,22,27
25995,168.0,4.0,23,28
24195,168.0,4.0,22,27
22495,148.0,4.0,23,29
25695,168.0,4.0,22,27
20995,148.0,4.0,24,30
27695,168.0,4.0,22,27
24195,168.0,4.0,23,28
22695,168.0,4.0,23,28
19795,148.0,4.0,23,29
26195,166.0,4.0,24,29
24195,166.0,4.0,25,31
28195,224.0,6.0,20,28
23195,166.0,4.0,25,31
30995,224.0,6.0,20,27
24995,166.0,4.0,25,31
26995,166.0,4.0,24,29
22995,166.0,4.0,25,31
23995,166.0,4.0,25,31
25995,166.0,4.0,24,29
24995,166.0,4.0,25,31
31695,224.0,6.0,20,27
24495,166.0,4.0,25,30
24995,166.0,4.0,24,29
27495,166.0,4.0,24,29
25495,166.0,4.0,25,30
26495,166.0,4.0,24,29
23495,166.0,4.0,25,30
24460,200.0,6.0,16,23
33775,255.0,6.0,15,22
27600,255.0,6.0,15,22
27550,255.0,6.0,14,22
35825,255.0,6.0,14,22
30250,255.0,6.0,14,22
30310,253.0,6.0,14,22
27225,253.0,6.0,14,22
34150,253.0,6.0,15,23
36195,253.0,6.0,14,22
28265,253.0,6.0,15,23
24635,200.0,6.0,15,22
42495,287.0,6.0,18,28
30495,287.0,6.0,18,28
28595,287.0,6.0,18,28
37895,287.0,6.0,18,28
34495,287.0,6.0,18,28
200500,570.0,8.0,15,24
82800,310.0,6.0,18,27
125600,420.0,6.0,17,26
93200,420.0,6.0,17,27
98300,420.0,6.0,17,27
161100,520.0,8.0,15,24
141300,520.0,8.0,15,24
180300,570.0,8.0,15,24
113400,440.0,8.0,16,24
78100,310.0,6.0,18,28
161100,520.0,8.0,15,24
82800,310.0,6.0,18,27
141300,520.0,8.0,15,24
200500,570.0,8.0,15,24
78100,310.0,6.0,18,28
180300,570.0,8.0,15,24
80000,310.0,6.0,18,28
113400,440.0,8.0,16,24
84300,310.0,6.0,18,27
93200,420.0,6.0,17,27
125600,420.0,6.0,17,26
98300,420.0,6.0,17,27
39725,240.0,6.0,16,25
34600,205.0,6.0,17,27
40425,240.0,6.0,16,26
35250,205.0,6.0,18,27
40730,240.0,6.0,17,26
35555,205.0,6.0,18,27
259900,322.0,12.0,11,15
262990,322.0,12.0,11,15
2000,100.0,4.0,25,33
2000,93.0,4.0,26,32
2000,93.0,4.0,26,34
2178,93.0,4.0,25,32
26280,170.0,4.0,24,36
29125,150.0,4.0,30,42
22440,170.0,4.0,24,36
23995,170.0,4.0,24,36
30850,150.0,4.0,30,42
31790,170.0,4.0,24,36
24375,170.0,4.0,24,36
21340,170.0,4.0,24,35
33925,150.0,4.0,30,42
28105,170.0,4.0,24,36
26915,170.0,4.0,24,35
27095,150.0,4.0,30,44
28115,170.0,4.0,24,36
35995,280.0,6.0,20,28
26280,170.0,4.0,25,38
34270,170.0,4.0,25,38
30495,170.0,4.0,25,38
24750,170.0,4.0,25,38
28410,170.0,4.0,25,38
23975,170.0,4.0,25,38
36835,280.0,6.0,20,28
22440,170.0,4.0,25,38
29295,280.0,6.0,20,28
27995,170.0,4.0,23,34
22440,170.0,4.0,23,34
23975,170.0,4.0,23,34
30995,170.0,4.0,23,34
25495,170.0,4.0,23,34
33995,280.0,6.0,20,28
2452,205.0,6.0,15,18
2879,205.0,6.0,14,19
2715,205.0,6.0,15,19
2668,205.0,6.0,15,18
30500,205.0,6.0,15,19
27300,205.0,6.0,15,19
23000,205.0,6.0,15,19
24150,205.0,6.0,15,20
28050,205.0,6.0,15,20
26800,205.0,6.0,15,20
29250,205.0,6.0,15,19
26150,205.0,6.0,15,19
30900,205.0,6.0,15,19
26450,205.0,6.0,15,19
24450,205.0,6.0,15,20
28450,205.0,6.0,15,20
23300,205.0,6.0,15,19
29550,205.0,6.0,15,19
27600,205.0,6.0,15,19
27100,205.0,6.0,15,20
29510,260.0,6.0,20,27
29780,260.0,6.0,20,27
37900,260.0,6.0,19,26
41560,260.0,6.0,20,27
34830,260.0,6.0,19,26
31200,260.0,6.0,19,26
34500,260.0,6.0,19,26
32810,260.0,6.0,20,27
36210,260.0,6.0,20,27
33140,260.0,6.0,20,27
43250,260.0,6.0,19,26
31470,260.0,6.0,19,26
33150,260.0,6.0,20,27
38100,260.0,6.0,19,26
41610,260.0,6.0,20,27
43300,260.0,6.0,19,26
29830,260.0,6.0,20,27
36410,260.0,6.0,20,27
34840,260.0,6.0,19,26
31520,260.0,6.0,19,26
37790,284.0,6.0,19,26
32980,284.0,6.0,20,27
36100,284.0,6.0,20,27
30290,284.0,6.0,20,27
42070,284.0,6.0,20,27
34670,284.0,6.0,19,26
43760,284.0,6.0,19,26
31980,284.0,6.0,19,26
64600,335.0,8.0,14,21
94600,420.0,12.0,11,17
79900,420.0,12.0,11,17
66950,335.0,8.0,14,21
96100,420.0,12.0,11,17
74600,335.0,8.0,14,21
100800,420.0,12.0,11,17
101300,444.0,12.0,11,17
96600,444.0,12.0,11,17
66700,335.0,8.0,14,21
74350,335.0,8.0,14,21
433550,453.0,12.0,11,19
438325,453.0,12.0,11,19
449525,453.0,12.0,11,19
474600,453.0,12.0,11,19
479775,453.0,12.0,11,19
492000,453.0,12.0,11,19
402940,453.0,12.0,11,19
474990,453.0,12.0,11,19
407400,453.0,12.0,11,19
480175,453.0,12.0,11,19
417825,453.0,12.0,11,19
492425,453.0,12.0,11,19
2047,150.0,6.0,15,20
2550,150.0,6.0,14,17
2221,150.0,6.0,14,17
2000,150.0,6.0,15,20
2142,116.0,4.0,17,20
2013,116.0,4.0,17,20
2293,116.0,4.0,17,20
2281,150.0,6.0,14,17
2000,116.0,4.0,19,25
2115,116.0,4.0,17,20
2000,116.0,4.0,19,25
2040,150.0,6.0,15,20
2423,150.0,6.0,14,17
2188,150.0,6.0,15,20
2699,150.0,6.0,14,17
2311,150.0,6.0,16,22
2691,150.0,6.0,14,17
2197,116.0,4.0,19,25
2553,116.0,4.0,17,20
2409,116.0,4.0,17,20
2912,150.0,6.0,14,17
2000,116.0,4.0,19,25
2498,150.0,6.0,16,22
2539,150.0,6.0,14,17
33720,250.0,6.0,17,24
40020,250.0,6.0,18,25
36970,250.0,6.0,18,25
33120,250.0,6.0,18,25
41620,250.0,6.0,17,24
38970,250.0,6.0,17,24
31470,250.0,6.0,17,24
34720,250.0,6.0,17,24
36970,250.0,6.0,17,24
35370,250.0,6.0,18,25
29870,250.0,6.0,18,25
32120,250.0,6.0,18,25
37370,250.0,6.0,18,25
38570,250.0,6.0,17,24
39455,280.0,6.0,18,26
46570,280.0,6.0,19,26
38855,280.0,6.0,18,26
37855,280.0,6.0,18,26
33580,280.0,6.0,19,27
36055,280.0,6.0,19,27
31945,280.0,6.0,18,26
37055,280.0,6.0,19,27
30145,280.0,6.0,19,27
34380,280.0,6.0,18,26
32580,280.0,6.0,19,27
35380,280.0,6.0,18,26
41170,280.0,6.0,20,27
42970,280.0,6.0,19,26
37655,280.0,6.0,19,27
39255,280.0,6.0,18,26
36455,280.0,6.0,19,27
39855,280.0,6.0,18,26
38055,280.0,6.0,19,27
47070,280.0,6.0,19,26
33030,280.0,6.0,19,27
37455,280.0,6.0,19,27
38255,280.0,6.0,18,26
34830,280.0,6.0,18,26
32395,280.0,6.0,18,26
41670,280.0,6.0,20,27
35830,280.0,6.0,18,26
43470,280.0,6.0,19,26
34030,280.0,6.0,19,27
30595,280.0,6.0,19,27
2000,81.0,4.0,25,30
3065,200.0,4.0,20,24
3367,200.0,4.0,20,24
3843,200.0,4.0,20,25
3407,200.0,4.0,20,25
26100,200.0,4.0,20,25
23600,200.0,4.0,20,25
24600,195.0,4.0,19,24
2000,138.0,4.0,15,20
2000,161.0,4.0,15,20
2194,161.0,4.0,15,20
2000,161.0,4.0,16,20
2088,138.0,4.0,15,19
2000,138.0,4.0,15,19
2064,161.0,4.0,16,20
2304,161.0,4.0,16,20
2419,161.0,4.0,15,19
2196,161.0,4.0,15,19
2388,161.0,4.0,15,19
2242,161.0,4.0,16,20
2728,161.0,4.0,15,19
2580,161.0,4.0,16,20
20030,99.0,4.0,53,46
19080,99.0,4.0,53,46
21765,99.0,4.0,53,46
23360,99.0,4.0,53,46
20340,99.0,4.0,53,46
21765,99.0,4.0,53,46
19540,99.0,4.0,53,46
24475,99.0,4.0,53,46
20360,99.0,4.0,53,46
19560,99.0,4.0,53,46
24495,99.0,4.0,53,46
21785,99.0,4.0,53,46
21355,99.0,4.0,53,46
27100,121.0,4.0,55,53
33100,121.0,4.0,55,53
28800,121.0,4.0,55,53
26675,134.0,4.0,44,40
28060,134.0,4.0,44,40
30935,134.0,4.0,44,40
29695,134.0,4.0,44,40
26675,134.0,4.0,44,40
28060,134.0,4.0,44,40
30935,134.0,4.0,44,40
29695,134.0,4.0,44,40
26675,134.0,4.0,43,39
29695,134.0,4.0,43,39
28060,134.0,4.0,43,39
30935,134.0,4.0,43,39
25765,134.0,4.0,51,48
30005,134.0,4.0,51,48
24200,134.0,4.0,51,48
28435,134.0,4.0,51,48
26985,134.0,4.0,51,48
23215,134.0,4.0,51,48
24200,121.0,4.0,54,50
26250,121.0,4.0,54,50
28650,121.0,4.0,54,50
30000,121.0,4.0,54,50
24700,121.0,4.0,58,53
28100,121.0,4.0,54,50
28115,121.0,4.0,54,50
30015,121.0,4.0,54,50
29135,121.0,4.0,54,50
26735,121.0,4.0,54,50
24685,121.0,4.0,54,50
25165,121.0,4.0,58,53
2130,125.0,4.0,27,34
2003,125.0,4.0,27,34
14155,125.0,4.0,27,37
16220,125.0,4.0,27,37
14330,125.0,4.0,27,37
16395,125.0,4.0,27,37
2000,118.0,4.0,23,30
2000,164.0,6.0,18,24
2000,164.0,6.0,18,24
2000,118.0,4.0,23,30
2000,118.0,4.0,23,30
2000,164.0,6.0,18,24
16455,130.0,4.0,22,28
16895,130.0,4.0,22,28
13885,130.0,4.0,22,28
12765,103.0,4.0,25,31
13485,103.0,4.0,25,31
18020,140.0,4.0,22,28
15535,130.0,4.0,22,28
15700,130.0,4.0,22,28
14975,130.0,4.0,22,28
13075,130.0,4.0,22,28
16140,130.0,4.0,22,28
15415,130.0,4.0,22,28
13680,130.0,4.0,22,28
44625,253.0,6.0,15,21
44625,253.0,6.0,16,21
20105,253.0,6.0,15,21
20901,253.0,6.0,15,21
44625,253.0,6.0,15,21
19785,150.0,4.0,19,24
23515,180.0,4.0,18,24
18430,150.0,4.0,21,26
15970,150.0,4.0,21,26
18000,150.0,4.0,21,26
20780,150.0,4.0,19,24
24510,180.0,4.0,18,24
18275,150.0,4.0,19,24
2000,90.0,4.0,23,31
32500,200.0,4.0,20,29
36400,200.0,4.0,20,29
38500,200.0,4.0,20,28
34600,200.0,4.0,20,28
38600,200.0,4.0,20,29
40700,200.0,4.0,20,28
33700,200.0,4.0,20,29
35800,200.0,4.0,20,28
34500,200.0,4.0,20,28
41300,200.0,4.0,20,28
36600,200.0,4.0,20,28
33900,200.0,4.0,20,28
31800,200.0,4.0,20,28
39200,200.0,4.0,20,28
33950,328.0,6.0,19,27
35550,328.0,6.0,18,25
61600,340.0,8.0,16,22
52400,340.0,8.0,16,22
56400,340.0,8.0,16,22
58100,340.0,8.0,15,22
38950,328.0,6.0,19,27
46200,360.0,6.0,28,35
37150,328.0,6.0,20,29
45450,328.0,6.0,19,27
43650,328.0,6.0,20,29
41800,328.0,6.0,19,27
48600,360.0,6.0,28,35
44400,360.0,6.0,29,36
46800,360.0,6.0,29,36
40000,328.0,6.0,20,29
33950,208.0,4.0,23,31
49950,400.0,6.0,19,26
47950,400.0,6.0,20,26
41900,300.0,6.0,19,27
45900,300.0,6.0,18,26
49050,360.0,6.0,27,31
43900,300.0,6.0,19,28
39650,208.0,4.0,22,28
47050,360.0,6.0,28,34
39900,300.0,6.0,19,29
37650,208.0,4.0,23,31
35950,208.0,4.0,22,28
33950,208.0,4.0,23,31
44650,300.0,6.0,20,29
50700,400.0,6.0,19,26
44300,208.0,4.0,22,28
48700,400.0,6.0,20,26
49800,360.0,6.0,26,30
38400,208.0,4.0,23,31
40650,300.0,6.0,20,29
42650,300.0,6.0,19,27
40400,208.0,4.0,22,28
35950,208.0,4.0,22,28
42300,208.0,4.0,23,31
46650,300.0,6.0,19,27
47800,360.0,6.0,27,32
52900,272.0,6.0,18,26
47500,240.0,6.0,24,31
51900,245.0,4.0,24,30
42200,220.0,4.0,20,28
39300,220.0,4.0,20,28
55000,240.0,6.0,24,31
45400,272.0,6.0,18,26
53500,272.0,6.0,18,26
40900,220.0,4.0,20,28
42750,220.0,4.0,20,28
52500,245.0,4.0,24,30
46000,272.0,6.0,18,26
48100,240.0,6.0,24,31
57700,240.0,6.0,24,31
50200,240.0,6.0,24,31
55600,240.0,6.0,24,31
53200,272.0,6.0,18,26
40900,220.0,4.0,20,27
46400,272.0,6.0,18,26
43150,220.0,4.0,20,27
53400,325.0,6.0,16,24
48550,325.0,6.0,18,26
62100,343.0,6.0,18,26
62100,343.0,6.0,18,26
53400,325.0,6.0,16,24
48550,325.0,6.0,18,26
51750,348.0,6.0,17,25
40950,330.0,6.0,19,27
42600,330.0,6.0,18,25
46050,330.0,6.0,17,25
53650,348.0,6.0,19,27
40950,330.0,6.0,19,27
46050,330.0,6.0,17,25
49650,330.0,6.0,19,27
42600,330.0,6.0,18,25
47700,330.0,6.0,17,25
53300,400.0,6.0,19,26
46300,300.0,6.0,19,27
44300,300.0,6.0,19,28
38950,208.0,4.0,22,30
51300,400.0,6.0,20,27
40950,208.0,4.0,21,28
43300,208.0,4.0,21,28
41300,208.0,4.0,22,30
51750,330.0,6.0,17,24
49600,330.0,6.0,18,26
55650,360.0,6.0,29,34
64600,420.0,8.0,16,23
62100,420.0,8.0,16,24
51350,330.0,6.0,18,26
49850,330.0,6.0,18,26
52000,330.0,6.0,17,24
67050,416.0,8.0,16,23
62850,420.0,8.0,16,24
65350,420.0,8.0,16,23
55900,360.0,6.0,29,34
64550,416.0,8.0,16,24
53500,330.0,6.0,17,24
67050,420.0,8.0,16,23
52000,330.0,6.0,18,24
62850,420.0,8.0,16,24
55900,360.0,6.0,29,34
65350,420.0,8.0,16,23
64550,420.0,8.0,16,24
51350,330.0,6.0,18,26
53500,330.0,6.0,18,24
49850,330.0,6.0,18,26
64900,240.0,6.0,19,28
52900,240.0,6.0,19,28
60900,333.0,6.0,16,22
47700,280.0,6.0,16,22
53700,280.0,6.0,16,22
58900,240.0,6.0,19,28
61900,333.0,6.0,16,22
53400,240.0,6.0,19,28
59900,240.0,6.0,19,28
54800,280.0,6.0,16,22
48300,280.0,6.0,16,22
